route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
74,T0077,F1-021,F1,23,25,921.8116010162424,15:22,1056.1883989837577,17:36,2528.1351,5.33839,67.482310800834,0.0,155.4803127505009,33.82462966808039,0.0,189.30494241858128
75,T0070,F1-004,F1,104,63,947.9889121327144,15:48,1127.920674143553,18:48,2897.6633333333334,7.92595,94.3597395863948,0.0,221.98969575530117,48.29369787223244,0.0,270.2833936275336
76,T0074,F1-020,F1,58,48,951.8220635852948,15:52,1093.1056984210184,18:13,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.04948616539127,36.559044260330296,0.0,204.60853042572157
77,T0073,F1-013,F1,110,65,957.8228636951484,15:58,1125.0678430941866,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
78,T0078,E1-002,E1,31,31,958.251817768308,15:58,1156.5858864115778,19:17,2257.2069333333334,5.148423333333334,105.2171004995292,0.0,65.8751445709429,13.080634652150946,0.0,78.95577922309384
79,T0071,F1-022,F1,108,65,958.251817768308,15:58,1125.4967971673461,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
80,T0072,F1-023,F1,109,65,958.251817768308,15:58,1125.4967971673461,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
81,T0093,F1-033,F1,79,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
82,T0094,F1-034,F1,80,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
83,T0095,F1-035,F1,81,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
84,T0075,F1-026,F1,59,48,966.0058215203304,16:06,1107.2894563560542,18:27,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.04948616539127,36.559044260330296,0.0,204.60853042572157
85,T0081,F1-001,F1,49,43,988.9183965189048,16:29,1139.726998866622,19:00,2530.79035,6.80844,77.177075385153,0.0,177.84414052503087,38.68986423734755,0.0,216.5340047623784
86,T0082,F1-009,F1,50,43,989.8978002602796,16:30,1140.7064026079968,19:01,2530.79035,6.80844,77.177075385153,0.0,177.84414052503087,38.68986423734755,0.0,216.5340047623784
