angle_rad,x_km,y_km,boundary_type
3.4033920413889427,-9.659258262890683,-2.588190451025208,green_zone_radius_10km
3.420845333908886,-9.612616959383189,-2.75637355816999,green_zone_radius_10km
3.4382986264288293,-9.563047559630354,-2.9237170472273677,green_zone_radius_10km
3.4557519189487724,-9.510565162951536,-3.0901699437494727,green_zone_radius_10km
3.473205211468716,-9.455185755993167,-3.2556815445715674,green_zone_radius_10km
3.490658503988659,-9.396926207859085,-3.4202014332566866,green_zone_radius_10km
3.5081117965086026,-9.335804264972017,-3.5836794954530045,green_zone_radius_10km
3.5255650890285457,-9.271838545667874,-3.74606593415912,green_zone_radius_10km
3.543018381548489,-9.205048534524403,-3.9073112848927356,green_zone_radius_10km
3.5604716740684323,-9.135454576426008,-4.067366430758002,green_zone_radius_10km
3.5779249665883754,-9.0630778703665,-4.226182617406993,green_zone_radius_10km
3.595378259108319,-8.98794046299167,-4.383711467890775,green_zone_radius_10km
3.612831551628262,-8.910065241883679,-4.539904997395467,green_zone_radius_10km
3.6302848441482056,-8.829475928589268,-4.694715627858908,green_zone_radius_10km
3.6477381366681487,-8.746197071393958,-4.84809620246337,green_zone_radius_10km
3.6651914291880923,-8.660254037844386,-5.000000000000001,green_zone_radius_10km
3.6826447217080354,-8.571673007021124,-5.150380749100542,green_zone_radius_10km
3.7000980142279785,-8.480480961564261,-5.299192642332048,green_zone_radius_10km
3.717551306747922,-8.386705679454241,-5.446390350150271,green_zone_radius_10km
3.735004599267865,-8.290375725550417,-5.591929034707467,green_zone_radius_10km
3.7524578917878086,-8.191520442889917,-5.735764363510461,green_zone_radius_10km
3.7699111843077517,-8.090169943749475,-5.87785252292473,green_zone_radius_10km
3.7873644768276953,-7.986355100472928,-6.018150231520484,green_zone_radius_10km
3.8048177693476384,-7.88010753606722,-6.156614753256582,green_zone_radius_10km
3.822271061867582,-7.771459614569708,-6.293203910498376,green_zone_radius_10km
3.839724354387525,-7.66044443118978,-6.4278760968653925,green_zone_radius_10km
3.857177646907468,-7.547095802227721,-6.56059028990507,green_zone_radius_10km
3.8746309394274117,-7.431448254773942,-6.691306063588582,green_zone_radius_10km
3.8920842319473548,-7.313537016191706,-6.819983600624983,green_zone_radius_10km
3.9095375244672983,-7.193398003386511,-6.9465837045899725,green_zone_radius_10km
3.9269908169872414,-7.071067811865477,-7.071067811865475,green_zone_radius_10km
3.944444109507185,-6.9465837045899725,-7.193398003386512,green_zone_radius_10km
3.961897402027128,-6.819983600624986,-7.313537016191704,green_zone_radius_10km
3.9793506945470716,-6.6913060635885815,-7.431448254773944,green_zone_radius_10km
3.9968039870670147,-6.560590289905073,-7.54709580222772,green_zone_radius_10km
4.014257279586958,-6.427876096865395,-7.660444431189779,green_zone_radius_10km
4.031710572106901,-6.293203910498378,-7.7714596145697055,green_zone_radius_10km
4.049163864626845,-6.156614753256581,-7.8801075360672215,green_zone_radius_10km
4.066617157146788,-6.018150231520483,-7.986355100472928,green_zone_radius_10km
4.084070449666731,-5.877852522924733,-8.090169943749473,green_zone_radius_10km
4.101523742186674,-5.735764363510464,-8.191520442889916,green_zone_radius_10km
4.118977034706618,-5.591929034707466,-8.290375725550419,green_zone_radius_10km
4.136430327226561,-5.44639035015027,-8.386705679454241,green_zone_radius_10km
4.153883619746504,-5.29919264233205,-8.48048096156426,green_zone_radius_10km
4.171336912266447,-5.1503807491005436,-8.571673007021122,green_zone_radius_10km
4.1887902047863905,-5.000000000000004,-8.660254037844386,green_zone_radius_10km
4.2062434973063345,-4.848096202463369,-8.746197071393958,green_zone_radius_10km
4.223696789826278,-4.6947156278589075,-8.82947592858927,green_zone_radius_10km
4.241150082346221,-4.539904997395469,-8.910065241883679,green_zone_radius_10km
4.258603374866164,-4.383711467890778,-8.987940462991668,green_zone_radius_10km
4.276056667386108,-4.226182617406992,-9.063077870366502,green_zone_radius_10km
4.293509959906051,-4.067366430758001,-9.13545457642601,green_zone_radius_10km
4.310963252425994,-3.9073112848927383,-9.205048534524403,green_zone_radius_10km
4.328416544945937,-3.746065934159123,-9.271838545667872,green_zone_radius_10km
4.34586983746588,-3.583679495453007,-9.335804264972015,green_zone_radius_10km
4.363323129985824,-3.4202014332566852,-9.396926207859085,green_zone_radius_10km
4.380776422505767,-3.2556815445715666,-9.455185755993169,green_zone_radius_10km
4.39822971502571,-3.0901699437494754,-9.510565162951535,green_zone_radius_10km
4.4156830075456535,-2.9237170472273712,-9.563047559630354,green_zone_radius_10km
4.4331363000655974,-2.756373558169989,-9.61261695938319,green_zone_radius_10km
4.4505895925855405,-2.5881904510252065,-9.659258262890683,green_zone_radius_10km
4.468042885105484,-2.4192189559966777,-9.702957262759965,green_zone_radius_10km
4.485496177625427,-2.2495105434386526,-9.743700647852352,green_zone_radius_10km
4.50294947014537,-2.079116908177598,-9.781476007338055,green_zone_radius_10km
4.520402762665314,-1.908089953765446,-9.81627183447664,green_zone_radius_10km
4.537856055185257,-1.7364817766693033,-9.84807753012208,green_zone_radius_10km
4.5553093477052,-1.5643446504023104,-9.876883405951377,green_zone_radius_10km
4.572762640225143,-1.3917310096006583,-9.902680687415703,green_zone_radius_10km
4.590215932745087,-1.2186934340514717,-9.925461516413222,green_zone_radius_10km
4.60766922526503,-1.0452846326765335,-9.945218953682733,green_zone_radius_10km
4.625122517784973,-0.8715574274765825,-9.961946980917455,green_zone_radius_10km
4.642575810304916,-0.6975647374412558,-9.975640502598242,green_zone_radius_10km
4.6600291028248595,-0.523359562429443,-9.986295347545738,green_zone_radius_10km
4.6774823953448035,-0.3489949670250076,-9.993908270190957,green_zone_radius_10km
4.694935687864747,-0.17452406437283496,-9.998476951563912,green_zone_radius_10km
4.71238898038469,-1.8369701987210296e-15,-10.0,green_zone_radius_10km
4.729842272904633,0.1745240643728313,-9.998476951563912,green_zone_radius_10km
4.747295565424577,0.3489949670250128,-9.993908270190957,green_zone_radius_10km
4.76474885794452,0.5233595624294395,-9.986295347545738,green_zone_radius_10km
4.782202150464463,0.6975647374412521,-9.975640502598242,green_zone_radius_10km
4.799655442984406,0.8715574274765789,-9.961946980917455,green_zone_radius_10km
4.817108735504349,1.04528463267653,-9.945218953682733,green_zone_radius_10km
