route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
102,T0102,F1-013,F1,120,68,1080.3518858938262,18:00,1272.855311147802,21:13,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
103,T0103,F1-005,F1,117,67,1115.168429735125,18:35,1307.8943340892902,21:48,2860.4382,8.92494,101.9082835689574,0.0,239.24966849864012,52.04859246818971,0.0,291.29826096682984
104,T0104,F1-006,F1,62,47,1166.1210203196729,19:26,1242.1559481171198,20:42,2784.5018,8.09606,33.0606074004938,0.0,77.28625791411821,16.813569551868387,0.0,94.09982746598659
105,T0105,F1-016,F1,41,34,1077.919064543766,17:58,1264.288297890677,21:04,364.0498,1.5211,98.1578476746776,0.0,198.23506658959786,43.125895465493926,0.0,241.3609620550918
106,T0106,F1-035,F1,133->153->4,77->98->5,938.8459423549931,15:39,1350.513396216099,22:31,2725.3673,7.47381,207.4837977780522,400.0,501.7860568101743,109.16319400158793,26.329653523839436,1037.2789043356017
107,T0107,F1-018,F1,104,62,1093.1056984210186,18:13,1278.7882660950418,21:19,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
108,T0108,F1-019,F1,105,62,1068.1587161629884,17:48,1253.8412838370116,20:54,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
109,T0109,F1-020,F1,106,62,1107.9179497666207,18:28,1293.600517440644,21:34,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
110,T0110,F1-008,F1,126,72,1140.7064026079968,19:01,1301.5007462375077,21:42,2725.3232,7.50056,83.0686627414114,0.0,193.54463164624383,42.10549473350052,0.0,235.65012637974434
111,T0111,E1-006,E1,3->124,4->71,1109.6285218572589,18:30,1383.709235257262,23:04,2977.0965,8.43028,138.1076209060019,0.0,85.94688324310297,17.066221053729564,0.0,103.01310429683254
112,T0112,F1-011,F1,32,28,1125.0678430941866,18:45,1352.8709198067613,22:33,1628.6557500000001,3.98015,122.6038152604192,0.0,267.98524042281554,58.2999953721409,0.0,326.2852357949564
113,T0113,F1-012,F1,33,28,1125.0678430941866,18:45,1352.8709198067613,22:33,1628.6557500000001,3.98015,122.6038152604192,0.0,267.98524042281554,58.2999953721409,0.0,326.2852357949564
114,T0114,E1-010,E1,19,10,1121.1821758897997,18:41,1307.7538727960243,21:48,1879.9925,7.278745,98.2773011746724,0.0,60.333828469662635,11.980311732405879,0.0,72.31414020206851
115,T0115,F1-009,F1,20,10,1140.7064026079968,19:01,1327.2780995142214,22:07,1879.9925,7.278745,98.2773011746724,0.0,218.05960389870648,47.438709229238306,0.0,265.4983131279448
116,T0116,F1-021,F1,134,78,1125.4967971673464,18:45,1391.3619930032892,23:11,1882.391,4.7241,145.0604655432062,0.0,321.90874074626277,70.03101389520043,0.0,391.9397546414632
117,T0117,F1-024,F1,68,50,1107.2894563560542,18:27,1366.2428230688308,22:46,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
118,T0118,F1-025,F1,69,50,1089.5233166436117,18:10,1348.4766833563883,22:28,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
119,T0119,F1-026,F1,70,50,1089.5233166436117,18:10,1348.4766833563883,22:28,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
